"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","icao_code","iata_code","gps_code","local_code","home_link","wikipedia_link","keywords"
26501,"VEGT","large_airport","Lokpriya Gopinath Bordoloi International Airport",26.106654,91.585226,162,"AS","IN","IN-AS","Guwahati","yes","VEGT","GAU","VEGT",,"http://aai.aero/guwahati/index.jsp","https://en.wikipedia.org/wiki/Lokpriya_Gopinath_Bordoloi_International_Airport","Borjhar Airport, Mountain Shadow Air Force Station"
26502,"VEGY","medium_airport","Gaya Airport",24.744301,84.951202,380,"AS","IN","IN-BR","Gaya","yes","VEGY","GAY","VEGY",,,"https://en.wikipedia.org/wiki/Gaya_Airport",
26503,"VEHK","small_airport","Hirakud Airport",21.5802,84.005699,658,"AS","IN","IN-OR","Sambalpur","no","VEHK",,"VEHK",,,"https://en.wikipedia.org/wiki/Hirakud_Airstrip",
3312,"VEHX","medium_airport","Hashimara Air Force Station",26.698299,89.369102,340,"AS","IN","IN-WB","Jalpaiguri","no","VEHX",,"VEHX","VE44",,"https://en.wikipedia.org/wiki/Hasimara_Air_Force_Station",
26504,"VEIM","large_airport","Bir Tikendrajit International Airport",24.76,93.896698,2540,"AS","IN","IN-MN","Imphal","yes","VEIM","IMF","VEIM",,"http://www.aai.aero/allAirports/imphal_gen.jsp","https://en.wikipedia.org/wiki/Imphal_Airport","Imphal"
26505,"VEJH","small_airport","Jharsuguda Airport",21.9135,84.0504,751,"AS","IN","IN-OR",,"yes","VEJH","JRG","VEJH",,,"https://en.wikipedia.org/wiki/Jharsuguda_Airport",
32183,"VEJP","small_airport","Jeypore Airport",18.879549,82.552478,1952,"AS","IN","IN-OR","Jeypore","no","VEJP","PYB","VEJP",,,"https://en.wikipedia.org/wiki/Jeypore_Airport","Jeypur, Jaypur"
26506,"VEJS","medium_airport","Sonari Airport",22.813706,86.168981,475,"AS","IN","IN-JH","Jamshedpur","no","VEJS","IXW","VEJS",,,"https://en.wikipedia.org/wiki/Sonari_Airport",
26507,"VEJT","medium_airport","Jorhat Airport",26.730456,94.175416,311,"AS","IN","IN-AS","Jorhat","yes","VEJT","JRH","VEJT",,"http://aai.aero/allAirports/jorhat_airpo_gi.jsp","https://en.wikipedia.org/wiki/Jorhat_Airport","Rowriah Airport, Jorhat Air Force Station"
599962,"VEKG","small_airport","Kishanganj Airport",26.075836,87.93965,139,"AS","IN","IN-BR","Kishanganj","no","VEKG",,"VEKG",,,,
599963,"VEKH","heliport","Katihar Heliport",25.614599,87.555376,111,"AS","IN","IN-BR",,"no","VEKH",,"VEKH",,,,
350147,"VEKI","medium_airport","Kushinagar International Airport",26.776534,83.889214,266,"AS","IN","IN-UP","Kushinagar","no","VEKI","KBK","VEKI",,,"https://en.wikipedia.org/wiki/Kushinagar_International_Airport",
309893,"VEKJ","small_airport","Kendujhar Airport",21.696667,85.581667,,"AS","IN","IN-OR","Gopinathapur","no","VEKJ",,"VEKJ",,,"https://en.wikipedia.org/wiki/Kendujhar_Airstrip","Keonjhar, Raisuon"
30005,"VEKM","small_airport","Kamalpur Airport",24.134325,91.810769,131,"AS","IN","IN-TR","Manik Bhandar","no","VEKM","IXQ","VEKM",,,"https://en.wikipedia.org/wiki/Kamalpur_Airport",
26508,"VEKR","medium_airport","Kailashahar Airport",24.308657,92.00768,79,"AS","IN","IN-TR","Kailashahar","no","VEKR","IXH","VEKR",,,"https://en.wikipedia.org/wiki/Kailashahar_Airport",
26509,"VEKU","medium_airport","Silchar Airport",24.9129009247,92.97869873050001,352,"AS","IN","IN-AS","Silchar","yes","VEKU","IXS","VEKU",,"http://aai.aero/allAirports/silchar_general.jsp","https://en.wikipedia.org/wiki/Silchar_Airport","Kumbhigram Air Force Station"
31691,"VEKW","small_airport","Khowai Airport",24.061899,91.603897,95,"AS","IN","IN-TR","Khowai","no","VEKW","IXN","VEKW",,,"https://en.wikipedia.org/wiki/Khowai_Airport",
26510,"VELP","medium_airport","Lengpui Airport",23.840599,92.619698,1398,"AS","IN","IN-MZ","Aizawl (Lengpui)","yes","VELP","AJL","VELP",,"http://www.aai.aero/allAirports/lengpui.jsp","https://en.wikipedia.org/wiki/Lengpui_Airport",
26511,"VELR","medium_airport","Lilabari North Lakhimpur Airport",27.295682,94.097266,330,"AS","IN","IN-AS","Lilabari","yes","VELR","IXI","VELR",,,"https://en.wikipedia.org/wiki/Lilabari_Airport",
31799,"VEMH","small_airport","Malda Airport",25.01018,88.126917,79,"AS","IN","IN-WB","Malda","no","VEMH","LDA","VEMH",,,"https://en.wikipedia.org/wiki/Malda_Airport","English Bazar"
26512,"VEMN","medium_airport","Dibrugarh Airport",27.4839000702,95.0168991089,362,"AS","IN","IN-AS","Dibrugarh","yes","VEMN","DIB","VEMN",,,"https://en.wikipedia.org/wiki/Dibrugarh_Airport","Mohanbari Air Force Station"
26513,"VEMR","medium_airport","Dimapur Airport",25.883899688699998,93.77110290530001,487,"AS","IN","IN-NL","Dimapur","yes","VEMR","DMU","VEMR",,,"https://en.wikipedia.org/wiki/Dimapur_Airport",
26514,"VEMZ","medium_airport","Muzaffarpur Airport",26.119101,85.313698,174,"AS","IN","IN-BR","Muzaffarpur","no","VEMZ","MZU","VEMZ",,,"https://en.wikipedia.org/wiki/Muzaffarpur_Airport",
26515,"VENP","small_airport","Nawapara Airport",20.870001,82.5196,1058,"AS","IN","IN-OR","Nawapara","no",,,"VENP",,,"https://en.wikipedia.org/wiki/Nuapada_Airstrip",
31692,"VEPG","small_airport","Pasighat Airport",28.064786,95.336952,477,"AS","IN","IN-AR","Pasighat","no","VEPG","IXT","VEPG",,,"https://en.wikipedia.org/wiki/Pasighat_Airport",
26516,"VEPH","medium_airport","Panagarh Air Force Station",23.474300384499998,87.4274978638,240,"AS","IN","IN-WB",,"no",,,"VEPH",,,"https://en.wikipedia.org/wiki/Panagarh_Airport",
3309,"VEPI","small_airport","Barrackpore Air Force Station",22.7810001373,88.3591995239,18,"AS","IN","IN-WB","Barrackpore","no",,,"VEPI","VE31",,,
26517,"VEPT","medium_airport","Jay Prakash Narayan Airport",25.591299,85.087997,170,"AS","IN","IN-BR","Patna","yes","VEPT","PAT","VEPT",,"http://airportsindia.org.in/allAirports/patna_techinfo.jsp","https://en.wikipedia.org/wiki/Jay_Prakash_Narayan_Airport","Lok Nayah Jayprakash"
26518,"VEPU","small_airport","Purnea Airport",25.759599685668945,87.41000366210938,129,"AS","IN","IN-BR",,"no",,,"VEPU",,,"https://en.wikipedia.org/wiki/Purnea_Airport",
26519,"VERC","medium_airport","Birsa Munda Airport",23.314300537100003,85.3217010498,2148,"AS","IN","IN-JH","Ranchi","yes","VERC","IXR","VERC",,"http://airportsindia.org.in/allAirports/ranchi.jsp","https://en.wikipedia.org/wiki/Birsa_Munda_Airport",
26520,"VERK","medium_airport","Rourkela Airport",22.256571,84.815193,659,"AS","IN","IN-OR","Rourkela","no","VERK","RRK","VERK",,,"https://en.wikipedia.org/wiki/Rourkela_Airport",
30325,"VERL","small_airport","Raxaul Airport",26.9667,84.833298,259,"AS","IN","IN-BR",,"no",,,"VERL",,,"https://en.wikipedia.org/wiki/Raxaul_Airport",
30356,"VERU","small_airport","Rupsi Airport",26.141867,89.907892,131,"AS","IN","IN-AS","Rupsi","no","VERU","RUP","VERU",,,"https://en.wikipedia.org/wiki/Rupsi_Airport",
32433,"VETJ","small_airport","Tezu Airport",27.9412002563,96.1343994141,800,"AS","IN","IN-AR","Tezu","no","VETJ","TEI","VETJ",,,"https://en.wikipedia.org/wiki/Tezu_Airport","Teju New Airport"
26521,"VETZ","medium_airport","Tezpur Airport",26.7091007232666,92.78469848632812,240,"AS","IN","IN-AS",,"yes","VETZ","TEZ","VETZ",,,"https://en.wikipedia.org/wiki/Tezpur_Airport","Salonibari Airport, Tezpur Air Force Station"
26522,"VEUK","medium_airport","Utkela Airport",20.097778,83.183333,685,"AS","IN","IN-OR","Bhawanipatna","yes","VEUK","UKE","VEUK",,,"https://en.wikipedia.org/wiki/Utkela_Airport",
26523,"VEVZ","medium_airport","INS Dega Airport (visakhapatnam international airport)",17.723506,83.227729,15,"AS","IN","IN-AP","Visakhapatnam","no","VOVZ",,"VOVZ",,"http://www.vizagairport.in/","https://en.wikipedia.org/wiki/Visakhapatnam_Airport","VEVZ, Visakhapatnam, Vizag"
26524,"VEZO","medium_airport","Ziro Airport",27.588301,93.828102,5403,"AS","IN","IN-AR","Ziro","no","VEZO","ZER","VEZO",,,"https://en.wikipedia.org/wiki/Zero_Airport",
429736,"VI00","small_airport","Saifai Airport",26.9202,79.06277,,"AS","IN","IN-UP","Barauli Khurd","no",,,"VI00",,,"https://en.wikipedia.org/wiki/Saifai_Airstrip",
3322,"VI20","small_airport","Narnaul Airport",28.077101,76.205002,955,"AS","IN","IN-HR",,"no",,,"VINL","VI20",,"https://en.wikipedia.org/wiki/Narnaul_Airport",
3323,"VI40","small_airport","Karnal Airport",29.714663,77.037438,829,"AS","IN","IN-HR","Niawal","no",,,"VI40","VI40",,,
3324,"VI43","small_airport","Suratgarh New Airport",29.387800216674805,73.90390014648438,554,"AS","IN","IN-RJ",,"no",,,"VI43","VI43",,,"Phalodi Air Force Station"
3325,"VI57","small_airport","Thoise Airport",34.652599,77.375801,10046,"AS","IN","IN-LA","Nubra","no",,,"VI57","VI57",,,
3327,"VI65","small_airport","Kargil Airport",34.5243,76.155899,9604,"AS","IN","IN-LA","Kargil","no",,,"VI65","VI65",,"https://en.wikipedia.org/wiki/Kargil_Airport",
3328,"VI66","small_airport","Fukche Advanced Landing Ground",32.937401,79.213203,13700,"AS","IN","IN-LA","Koyul","no",,,"VI66","VI66",,,
3329,"VI69","small_airport","Jhunjhunu Airport",28.106700897216797,75.37560272216797,1110,"AS","IN","IN-RJ",,"no",,,"VI69","VI69",,,
3330,"VI70","small_airport","Pilani New Airport",28.348800659179688,75.59369659423828,1100,"AS","IN","IN-RJ",,"no",,,"VI70","VI70",,,
3331,"VI71","small_airport","Pinjore Airfield and Flying Club",30.82457,76.883652,1700,"AS","IN","IN-HR","Gannan","no",,,"VI71","VI71",,,"Kalka"
3332,"VI73","small_airport","Nagaur Airport",27.20829963684082,73.7114028930664,950,"AS","IN","IN-RJ",,"no",,,"VI73","VI73",,,
3333,"VI75","small_airport","IIT Kanpur Airport",26.520399,80.232904,400,"AS","IN","IN-UP","Kanpur","no",,,,,,"https://en.wikipedia.org/wiki/IIT_Kanpur_Airport","Kalyanpur Airport, VI75"
3334,"VI76","small_airport","Band Tal Airport",26.000099182128906,78.26180267333984,790,"AS","IN","IN-MP",,"no",,,"VI76","VI76",,,
3335,"VI82","small_airport","Maa Ganga Airport Uttarkashi",30.582583,78.323164,2983,"AS","IN","IN-UT","Chinyalisour","no",,,"VI82","VI82",,,"Bharkot"
3336,"VI88","small_airport","Beas Airport",31.559999,75.341301,741,"AS","IN","IN-PB","Bhaini","no",,,"VI88","VI88",,,"Jallowal Airport"
3337,"VI90","small_airport","Akbarpur Mahamaya Rajkiya Airport",26.447599,82.568199,288,"AS","IN","IN-UP","Akbarpur","no",,,"VI90","VI90",,,
26537,"VIAG","medium_airport","Agra Airport / Agra Air Force Station",27.157975,77.961025,551,"AS","IN","IN-UP","Agra","yes","VIAG","AGR","VIAG",,,"https://en.wikipedia.org/wiki/Agra_Airport","Kheria Airport, Pandit Deen Dayal Upadhyay Airport, RAF Agra"
298454,"VIAH","small_airport","Aligarh Airport",27.861437,78.145404,619,"AS","IN","IN-UP","Aligarh","no","VIAH","HRH","VIAH",,,"https://en.wikipedia.org/wiki/Aligarh_Airport","Dhanipur"
26538,"VIAL","medium_airport","Prayagraj Airport",25.4401,81.733902,322,"AS","IN","IN-UP","Allahabad","yes","VEAB","IXD","VEAB","VEAB","https://www.aai.aero/en/node/75695","https://en.wikipedia.org/wiki/Prayagraj_Airport","VIAL, Allahabad Bamrauli Airport, Bamrauli Air Force Station"
26539,"VIAM","medium_airport","Ambala Air Force Station",30.368099,76.816704,909,"AS","IN","IN-HR","Ambala","no",,,"VIAM","VI18",,"https://en.wikipedia.org/wiki/Halwara_Air_Force_Base",
26540,"VIAR","large_airport","Sri Guru Ram Das Ji International Airport",31.7096,74.797302,756,"AS","IN","IN-PB","Amritsar","yes","VIAR","ATQ","VIAR",,"http://www.aai.aero/allAirports/amritsar_generalinfo.jsp","https://en.wikipedia.org/wiki/Sri_Guru_Ram_Dass_Jee_International_Airport","Amritsar Air Force Station"
26541,"VIAW","small_airport","Awantipura Air Force Station",33.876598,74.9757,5393,"AS","IN","IN-JK","Awantipura","no",,,"VIAW",,,"https://en.wikipedia.org/wiki/Awantipur_Air_Force_Station","Awantipora, Awantipur"
26542,"VIAX","small_airport","Adampur Airport",31.4338,75.758797,775,"AS","IN","IN-PB","Adampur","yes","VIAX","AIP","VIAX",,,"https://en.wikipedia.org/wiki/Adampur_Air_Force_Base","Adampur Air Force Station"
26543,"VIBK","medium_airport","Nal Airport",28.070601,73.207199,750,"AS","IN","IN-RJ","Bikaner","no","VIBK","BKB","VIBK",,,"https://en.wikipedia.org/wiki/Bikaner_Airport","Nal Air Force Station"
26544,"VIBL","small_airport","Bakshi Ka Talab Air Force Station",26.9883,80.893097,385,"AS","IN","IN-UP","Lucknow","no",,,"VIBL",,,"https://en.wikipedia.org/wiki/Lucknow_Air_Force_Station",
26546,"VIBR","medium_airport","Kullu Manali Airport",31.876699,77.154404,3573,"AS","IN","IN-HP","Bhuntar","yes","VIBR","KUU","VIBR",,,"https://en.wikipedia.org/wiki/Kullu%E2%80%93Manali_Airport",
26547,"VIBT","medium_airport","Bhatinda Air Force Station",30.2701,74.755798,662,"AS","IN","IN-PB",,"no","VIBT","BUP","VIBT",,,"https://en.wikipedia.org/wiki/Bathinda_Airport",
26548,"VIBW","small_airport","Bhiwani Airport",28.837,76.1791,720,"AS","IN","IN-HR","Bhiwani","no",,,"VIBW",,,"https://en.wikipedia.org/wiki/Bhiwani_Airport",
26549,"VIBY","medium_airport","Bareilly Air Force Station",28.4221,79.450798,580,"AS","IN","IN-UP","Bareilly","yes","VIBY","BEK","VIBY",,,"https://en.wikipedia.org/wiki/Trishul_Air-base","Trishul Air Base"
26550,"VICG","large_airport","Shaheed Bhagat Singh International Airport",30.6735,76.788498,1012,"AS","IN","IN-CH","Chandigarh","yes","VICG","IXC","VICG",,,"https://en.wikipedia.org/wiki/Chandigarh_Airport","Chandigarh Air Force Station"
26551,"VICX","medium_airport","Kanpur Airport",26.404301,80.410103,410,"AS","IN","IN-UP","Kanpur","yes","VECX","KNU","VEKA","VEKA",,"https://en.wikipedia.org/wiki/Kanpur_Airport","VECX (IAF Stn), VICX, Ganesh Shankar Vidyarthi Airport, Chakeri Air Force Station"
26552,"VIDD","medium_airport","Safdarjung Airport",28.585453,77.203563,705,"AS","IN","IN-DL","New Delhi","no","VIDD",,"VIDD",,,"https://en.wikipedia.org/wiki/Safdarjung_Airport",
26553,"VIDF","small_airport","Pithoragarh Airport",29.593599,80.239197,4910,"AS","IN","IN-UT","Pithoragarh","no","VIPG",,"VIPG",,,"https://en.wikipedia.org/wiki/Pithoragarh_Airport","Naini–Saini"
26554,"VIDN","medium_airport","Dehradun Jolly Grant Airport",30.189243,78.176651,1831,"AS","IN","IN-UT","Dehradun (Jauligrant)","yes","VIDN","DED","VIDN",,"http://aai.aero/allAirports/dehradun_generalinfo.jsp","https://en.wikipedia.org/wiki/Jolly_Grant_Airport","Jauligrant, Jolly Grant"
26555,"VIDP","large_airport","Indira Gandhi International Airport",28.55563,77.09519,777,"AS","IN","IN-DL","New Delhi","yes","VIDP","DEL","VIDP",,"https://www.newdelhiairport.in/","https://en.wikipedia.org/wiki/Indira_Gandhi_International_Airport","Palam Air Force Station"
26556,"VIDX","small_airport","Hindon Airport / Hindon Air Force Station",28.707701,77.358902,700,"AS","IN","IN-UP","Ghaziabad","yes","VIDX","HDO","VIDX",,,"https://en.wikipedia.org/wiki/Hindon_Airport",
26557,"VIGG","medium_airport","Kangra Airport",32.164902,76.263018,2525,"AS","IN","IN-HP","Kangra","yes","VIGG","DHM","VIGG",,"https://www.aai.aero/en/airports/kangra-gaggal","https://en.wikipedia.org/wiki/Kangra_Airport","Dharamshala, Gaggal"
26558,"VIGR","medium_airport","Gwalior Airport",26.29330062866211,78.22779846191406,617,"AS","IN","IN-MP","Gwalior","yes","VIGR","GWL","VIGR",,,"https://en.wikipedia.org/wiki/Gwalior_Airport","Maharajpur Air Force Station"
26559,"VIHR","large_airport","Maharaja Agrasen International Airport",29.186065,75.74142,700,"AS","IN","IN-HR","Hisar","yes","VIHR","HSS","VIHR",,,"https://en.wikipedia.org/wiki/Hisar_Airport","Hisar"
26560,"VIHX","large_airport","Halwara International Airport",30.748501,75.629799,790,"AS","IN","IN-PB","Halwara","yes","VIHX","HWR","VIHX",,,"https://en.wikipedia.org/wiki/Ludhiana_Halwara_International_Airport","Ludhiana International Airport, Halwara Air Force Station"
26561,"VIJN","small_airport","Jhansi Airport",25.491199,78.558403,801,"AS","IN","IN-UP",,"no",,,"VIJN",,,"https://en.wikipedia.org/wiki/Jhansi_Airstrip",
26562,"VIJO","medium_airport","Jodhpur Airport",26.251100540161133,73.04889678955078,717,"AS","IN","IN-RJ","Jodhpur","yes","VIJO","JDH","VIJO",,,"https://en.wikipedia.org/wiki/Jodhpur_Airport","Jodhpur Air Force Station"
26563,"VIJP","large_airport","Jaipur International Airport",26.8242,75.812202,1263,"AS","IN","IN-RJ","Jaipur","yes","VIJP","JAI","VIJP",,"https://www.jaipurairport.com/","https://en.wikipedia.org/wiki/Jaipur_International_Airport",
26564,"VIJR","medium_airport","Jaisalmer Airport",26.8887,70.864998,751,"AS","IN","IN-RJ",,"yes","VIJR","JSA","VIJR",,,"https://en.wikipedia.org/wiki/Jaisalmer_Airport","Jaisalmer Air Force Station"
26565,"VIJU","medium_airport","Jammu Airport",32.688849,74.838152,996,"AS","IN","IN-JK","Jammu","yes","VIJU","IXJ","VIJU",,,"https://en.wikipedia.org/wiki/Jammu_Airport","Satwari Airport"
26566,"VIKA","small_airport","Kanpur Civil Airport (Old)",26.440857,80.365029,411,"AS","IN","IN-UP","Kanpur","no","VIKA",,"VIKA",,,,"KNU"
327453,"VIKG","medium_airport","Kishangarh Airport Ajmer",26.591007,74.812956,,"AS","IN","IN-RJ","Ajmer (Kishangarh)","yes","VIKG","KQH","VIKG",,,"https://en.wikipedia.org/wiki/Kishangarh_Airport",
26567,"VIKO","medium_airport","Kota Airport",25.160200119,75.84559631350001,896,"AS","IN","IN-RJ","Kota","no","VIKO","KTU","VIKO",,,"https://en.wikipedia.org/wiki/Kota_Airport",
26568,"VILD","medium_airport","Ludhiana Airport",30.854700088500977,75.95259857177734,834,"AS","IN","IN-PB",,"no","VILD","LUH","VILD",,,"https://en.wikipedia.org/wiki/Sahnewal_Airport",
26569,"VILH","medium_airport","Leh Kushok Bakula Rimpochee Airport",34.135899,77.546501,10682,"AS","IN","IN-LA","Leh","yes","VILH","IXL","VILH",,"http://airportsindia.org.in/allAirports/leh_generalinfo.jsp","https://en.wikipedia.org/wiki/Leh_Kushok_Bakula_Rimpochee_Airport","Leh Air Force Station"
26570,"VILK","large_airport","Chaudhary Charan Singh International Airport",26.760599,80.889297,410,"AS","IN","IN-UP","Lucknow","yes","VILK","LKO","VILK",,"http://aai.aero/allAirports/lucknow_generalinfo.jsp","https://en.wikipedia.org/wiki/Amausi_Airport","Amausi International Airport"
32576,"VILP","small_airport","Lalitpur Airport",24.716999053955078,78.41699981689453,1204,"AS","IN","IN-UP","Lalitpur","no",,,"VILP",,,,
558007,"VIMB","medium_airport","Moradabad Airport",28.81746,78.92187,637,"AS","IN","IN-UP","Moradabad","yes","VIMB","MZS","VIMB",,,"https://en.wikipedia.org/wiki/Moradabad_Airport",
26571,"VIPK","medium_airport","Pathankot Airport",32.233611,75.634444,1017,"AS","IN","IN-PB","Pathankot","yes","VIPK","IXP","VIPK",,,"https://en.wikipedia.org/wiki/Pathankot_Airport",
26572,"VIPL","small_airport","Patiala Airport",30.3148,76.364502,820,"AS","IN","IN-PB",,"no",,,"VIPL",,,"https://en.wikipedia.org/wiki/Patiala_Airport",
26573,"VIPT","medium_airport","Pantnagar Airport",29.0334,79.473701,769,"AS","IN","IN-UP","Pantnagar","yes","VIPT","PGH","VIPT",,,"https://en.wikipedia.org/wiki/Pantnagar_Airport","Panthnagar"
525296,"VIPX","small_airport","Phalodi Air Force Station",27.104866,72.212894,,"AS","IN","IN-RJ",,"no",,,"VIPX",,,"https://en.wikipedia.org/wiki/Phalodi_Air_Force_Station",
26574,"VIRB","small_airport","Fursatganj Airport",26.248501,81.380501,360,"AS","IN","IN-UP","Tarauna","no",,,"VERB",,,,
26575,"VISA","medium_airport","Sirsa Air Force Station",29.5606,75.006104,650,"AS","IN","IN-HR",,"no",,,"VISA",,,"https://en.wikipedia.org/wiki/Sirsa_Air_Force_Station",
26576,"VISM","small_airport","Shimla Airport",31.0818,77.068001,5072,"AS","IN","IN-HP","Jubbarhatti","no","VISM","SLV","VISM",,,"https://en.wikipedia.org/wiki/Shimla_Airport",
26577,"VISP","small_airport","Sarsawa Air Force Station",29.994303,77.42456,891,"AS","IN","IN-UP","Sherpur Naqeebpur","no",,"SWN","VISP",,,"https://en.wikipedia.org/wiki/Sarsawa_Air_Force_Station","Sarsawan"
26578,"VISR","large_airport","Srinagar International Airport",33.987099,74.7742,5429,"AS","IN","IN-JK","Srinagar","yes","VISR","SXR","VISR",,,"https://en.wikipedia.org/wiki/Srinagar_Airport","Srinagar Air Force Station"
26579,"VIST","small_airport","Satna Airport",24.56262,80.852927,1060,"AS","IN","IN-MP",,"no",,"TNI","VEST",,"https://www.aai.aero/en/airports/satna","https://en.wikipedia.org/wiki/Satna_Airport","VIST"
525168,"VISV","small_airport","Shravasti Airport",27.499732,82.032927,366,"AS","IN","IN-UP","Shravasti","yes","VISV","VSV","VISV",,,"https://en.wikipedia.org/wiki/Shravasti_Airport",
26580,"VIUT","small_airport","Uttarlai Airport",25.813,71.4823,500,"AS","IN","IN-RJ",,"no",,,"VIUT",,,"https://en.wikipedia.org/wiki/Uttarlai_Air_Force_Station","Uttarlai Air Force Station"
26581,"VIUX","medium_airport","Udhampur Air Force Station",32.902152,75.155709,2066,"AS","IN","IN-JK","Udhampur","no",,,"VIUX",,,,
3338,"VO26","small_airport","Kovilpatti Airport",9.15389,77.821198,325,"AS","IN","IN-TN","Nallatinputhur","no",,,"VO26","VO26",,,
3340,"VO52","small_airport","Harihar Airport",14.534533,75.786879,1750,"AS","IN","IN-KA","Harihar","no",,,"VO52","VO52",,,
3343,"VO94","medium_airport","Campbell Bay Airport / INS Baaz",7.01304,93.922798,16,"AS","IN","IN-AN","Campbell Bay","no",,,"VOBX",,,,"VO94"
3344,"VO95","small_airport","Hosur Airport",12.661299705505371,77.76719665527344,3116,"AS","IN","IN-TN",,"no",,,"VO95","VO95",,,
26601,"VOAR","small_airport","INS Rajali / Arakkonam Naval Air Station",13.0712,79.6912,265,"AS","IN","IN-TN","Arakkonam","no",,,"VOAR",,,"https://en.wikipedia.org/wiki/Arakkonam_Naval_Air_Station","Arkonam, Arakkonam"
26602,"VOAT","medium_airport","Agatti Airport",10.8237,72.176003,14,"AS","IN","IN-LD","Agatti","yes","VOAT","AGX","VOAT",,,"https://en.wikipedia.org/wiki/Agatti_Aerodrome",
26603,"VOBG","medium_airport","HAL Airport",12.95,77.668198,2912,"AS","IN","IN-KA","Bangalore","no","VOBG",,"VOBG",,,"https://en.wikipedia.org/wiki/HAL_Bangalore_International_Airport","Bengaluru, Hindustan Airport, HAL Airport, Hindustan Aeronautics"
26604,"VOBI","medium_airport","Bellary Airport",15.162799835205078,76.88279724121094,30,"AS","IN","IN-KA","Bellary","no","VOBI","BEP","VOBI",,,"https://en.wikipedia.org/wiki/Bellary_Airport","Jindal Vijayanagar, Vijaynagar"
35145,"VOBL","large_airport","Kempegowda International Airport Bengaluru",13.1979,77.706299,3000,"AS","IN","IN-KA","Bengaluru","yes","VOBL","BLR","VOBL",,"http://www.bengaluruairport.com/home/home.jspx","https://en.wikipedia.org/wiki/Kempegowda_International_Airport","Bangalore"
26605,"VOBR","medium_airport","Bidar Airport / Bidar Air Force Station",17.9081,77.487099,2178,"AS","IN","IN-KA","Bidar","no","VOBR","IXX","VOBR",,,"https://en.wikipedia.org/wiki/Bidar_Airport",
26606,"VOBZ","large_airport","Vijayawada International Airport",16.530011,80.804888,82,"AS","IN","IN-AP","Vijayawada","yes","VOBZ","VGA","VOBZ",,"https://www.aai.aero/en/airports/vijayawada","https://en.wikipedia.org/wiki/Vijayawada_Airport",
26607,"VOCB","large_airport","Coimbatore International Airport",11.03,77.043404,1324,"AS","IN","IN-TN","Coimbatore","yes","VOCB","CJB","VOCB",,"http://www.airportsindia.org.in/allAirports/coimbatore_generalinfo.jsp","https://en.wikipedia.org/wiki/Coimbatore_Airport",
26608,"VOCC","small_airport","INS Garuda / Willingdon Island Naval Air Station",9.946064,76.271947,8,"AS","IN","IN-KL","Kochi","no",,,"VOCC",,,"https://en.wikipedia.org/wiki/INS_Garuda","RAF Willingdon Island, Gochin, COK, Willingdon Island Air Base"
26609,"VOCI","large_airport","Cochin International Airport",10.151047,76.400838,30,"AS","IN","IN-KL","Kochi","yes","VOCI","COK","VOCI",,"http://www.cial.aero/","https://en.wikipedia.org/wiki/Cochin_International_Airport","Cochin"
26610,"VOCL","large_airport","Calicut International Airport",11.135996,75.955152,342,"AS","IN","IN-KL","Calicut","yes","VOCL","CCJ","VOCL",,,"https://en.wikipedia.org/wiki/Calicut_International_Airport",
26611,"VOCP","medium_airport","Kadapa Airport",14.513154,78.769183,430,"AS","IN","IN-AP","Kadapa","yes","VOCP","CDP","VOCP",,,"https://en.wikipedia.org/wiki/Kadapa_Airport","Cuddapah"
26612,"VOCX","medium_airport","Car Nicobar Air Force Base",9.153056,92.819273,5,"AS","IN","IN-AN","IAF Camp","no","VOCX","CBD","VOCX",,,"https://en.wikipedia.org/wiki/Car_Nicobar_Air_Force_Base","Carnicobar"
26613,"VODG","medium_airport","Dundigul Air Force Academy",17.627199173,78.4033966064,2013,"AS","IN","IN-TG","Hyderabad","no",,,"VODG",,,"https://en.wikipedia.org/wiki/Dundigul_Air_Force_Academy",
342094,"VOGA","large_airport","Manohar International Airport",15.744257,73.860625,552,"AS","IN","IN-GA","Mopa","yes","VOGA","GOX","VOGA",,"https://www.miagoaairport.com/","https://en.wikipedia.org/wiki/Manohar_International_Airport","Mopa International"
506610,"VOGB","small_airport","Kalaburagi Airport",17.308154,76.965246,1571,"AS","IN","IN-KA","Kalaburagi","yes","VOGB","GBI","VOGB",,,"https://en.wikipedia.org/wiki/Kalaburagi_Airport","Gulbarga"
26444,"VOGO","large_airport","Goa Dabolim International Airport",15.380062,73.833328,150,"AS","IN","IN-GA","Vasco da Gama","yes","VOGO","GOI","VOGO",,,"https://en.wikipedia.org/wiki/Dabolim_Airport","Goa Airport, Dabolim Navy Airbase, दाबोळी विमानतळ"
26614,"VOHK","small_airport","Hakimpet Airport",17.553499,78.524902,2020,"AS","IN","IN-TG","Secunderabad","no",,,"VOHK",,,"https://en.wikipedia.org/wiki/Helicopter_Training_School","Hakimpeth Air Force Station, Hakimpet Air Force Station, VO28"
35141,"VOHS","large_airport","Rajiv Gandhi International Airport",17.231318,78.429855,2024,"AS","IN","IN-TG","Hyderabad","yes","VOHS","HYD","VOHS",,"http://www.hyderabad.aero/","https://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Airport","Shamshabad, Hyderabad"
